Season,Nest,Tinytag,Time,Temperature
1,18,896722,1/28/2020 08:00,31.446
1,18,896722,1/28/2020 09:00,31.445
1,18,896722,1/28/2020 10:00,31.446
1,18,896722,1/28/2020 11:00,31.445
1,18,896722,1/28/2020 12:00,31.445
1,18,896722,1/28/2020 13:00,31.445
1,18,896722,1/28/2020 14:00,31.446
1,18,896722,1/28/2020 15:00,31.446
1,18,896722,1/28/2020 16:00,31.446
1,18,896722,1/28/2020 17:00,31.445
1,18,896722,1/28/2020 18:00,31.446
1,18,896722,1/28/2020 19:00,31.445
1,18,896722,1/28/2020 20:00,31.445
1,18,896722,1/28/2020 21:00,31.443
1,18,896722,1/28/2020 22:00,31.443
1,18,896722,1/28/2020 23:00,31.442
1,18,896722,1/29/2020 00:00,31.439
1,18,896722,1/29/2020 01:00,31.439
1,18,896722,1/29/2020 02:00,31.436
1,18,896722,1/29/2020 03:00,31.436
1,18,896722,1/29/2020 04:00,31.433
1,18,896722,1/29/2020 05:00,31.431
1,18,896722,1/29/2020 06:00,31.43
1,18,896722,1/29/2020 07:00,31.43
1,18,896722,1/29/2020 08:00,31.43
1,18,896722,1/29/2020 09:00,31.43
1,18,896722,1/29/2020 10:00,31.43
1,18,896722,1/29/2020 11:00,31.431
1,18,896722,1/29/2020 12:00,31.433
1,18,896722,1/29/2020 13:00,31.434
1,18,896722,1/29/2020 14:00,31.437
1,18,896722,1/29/2020 15:00,31.439
1,18,896722,1/29/2020 16:00,31.442
1,18,896722,1/29/2020 17:00,31.443
1,18,896722,1/29/2020 18:00,31.446
1,18,896722,1/29/2020 19:00,31.45
1,18,896722,1/29/2020 20:00,31.451
1,18,896722,1/29/2020 21:00,31.456
1,18,896722,1/29/2020 22:00,31.457
1,18,896722,1/29/2020 23:00,31.46
1,18,896722,1/30/2020 00:00,31.462
1,18,896722,1/30/2020 01:00,31.463
1,18,896722,1/30/2020 02:00,31.468
1,18,896722,1/30/2020 03:00,31.47
1,18,896722,1/30/2020 04:00,31.471
1,18,896722,1/30/2020 05:00,31.474
1,18,896722,1/30/2020 06:00,31.477
1,18,896722,1/30/2020 07:00,31.479
1,18,896722,1/30/2020 08:00,31.483
1,18,896722,1/30/2020 09:00,31.488
1,18,896722,1/30/2020 10:00,31.491
1,18,896722,1/30/2020 11:00,31.497
1,18,896722,1/30/2020 12:00,31.502
1,18,896722,1/30/2020 13:00,31.505
1,18,896722,1/30/2020 14:00,31.513
1,18,896722,1/30/2020 15:00,31.516
1,18,896722,1/30/2020 16:00,31.522
1,18,896722,1/30/2020 17:00,31.528
1,18,896722,1/30/2020 18:00,31.531
1,18,896722,1/30/2020 19:00,31.537
1,18,896722,1/30/2020 20:00,31.543
1,18,896722,1/30/2020 21:00,31.546
1,18,896722,1/30/2020 22:00,31.551
1,18,896722,1/30/2020 23:00,31.556
1,18,896722,1/31/2020 00:00,31.56
1,18,896722,1/31/2020 01:00,31.565
1,18,896722,1/31/2020 02:00,31.57
1,18,896722,1/31/2020 03:00,31.574
1,18,896722,1/31/2020 04:00,31.579
1,18,896722,1/31/2020 05:00,31.582
1,18,896722,1/31/2020 06:00,31.588
1,18,896722,1/31/2020 07:00,31.593
1,18,896722,1/31/2020 08:00,31.599
1,18,896722,1/31/2020 09:00,31.603
1,18,896722,1/31/2020 10:00,31.611
1,18,896722,1/31/2020 11:00,31.614
1,18,896722,1/31/2020 12:00,31.623
1,18,896722,1/31/2020 13:00,31.628
1,18,896722,1/31/2020 14:00,31.634
1,18,896722,1/31/2020 15:00,31.644
1,18,896722,1/31/2020 16:00,31.648
1,18,896722,1/31/2020 17:00,31.656
1,18,896722,1/31/2020 18:00,31.66
1,18,896722,1/31/2020 19:00,31.668
1,18,896722,1/31/2020 20:00,31.673
1,18,896722,1/31/2020 21:00,31.679
1,18,896722,1/31/2020 22:00,31.682
1,18,896722,1/31/2020 23:00,31.69
1,18,896722,2/1/2020 00:00,31.691
1,18,896722,2/1/2020 01:00,31.696
1,18,896722,2/1/2020 02:00,31.699
1,18,896722,2/1/2020 03:00,31.701
1,18,896722,2/1/2020 04:00,31.705
1,18,896722,2/1/2020 05:00,31.705
1,18,896722,2/1/2020 06:00,31.71
1,18,896722,2/1/2020 07:00,31.711
1,18,896722,2/1/2020 08:00,31.714
1,18,896722,2/1/2020 09:00,31.716
1,18,896722,2/1/2020 10:00,31.719
1,18,896722,2/1/2020 11:00,31.721
1,18,896722,2/1/2020 12:00,31.722
1,18,896722,2/1/2020 13:00,31.727
1,18,896722,2/1/2020 14:00,31.728
1,18,896722,2/1/2020 15:00,31.728
1,18,896722,2/1/2020 16:00,31.731
1,18,896722,2/1/2020 17:00,31.734
1,18,896722,2/1/2020 18:00,31.733
1,18,896722,2/1/2020 19:00,31.739
1,18,896722,2/1/2020 20:00,31.739
1,18,896722,2/1/2020 21:00,31.738
1,18,896722,2/1/2020 22:00,31.741
1,18,896722,2/1/2020 23:00,31.741
1,18,896722,2/2/2020 00:00,31.741
1,18,896722,2/2/2020 01:00,31.742
1,18,896722,2/2/2020 02:00,31.742
1,18,896722,2/2/2020 03:00,31.744
1,18,896722,2/2/2020 04:00,31.742
1,18,896722,2/2/2020 05:00,31.747
1,18,896722,2/2/2020 06:00,31.747
1,18,896722,2/2/2020 07:00,31.75
1,18,896722,2/2/2020 08:00,31.75
1,18,896722,2/2/2020 09:00,31.753
1,18,896722,2/2/2020 10:00,31.758
1,18,896722,2/2/2020 11:00,31.759
1,18,896722,2/2/2020 12:00,31.764
1,18,896722,2/2/2020 13:00,31.768
1,18,896722,2/2/2020 14:00,31.773
1,18,896722,2/2/2020 15:00,31.778
1,18,896722,2/2/2020 16:00,31.781
1,18,896722,2/2/2020 17:00,31.785
1,18,896722,2/2/2020 18:00,31.787
1,18,896722,2/2/2020 19:00,31.792
1,18,896722,2/2/2020 20:00,31.796
1,18,896722,2/2/2020 21:00,31.801
1,18,896722,2/2/2020 22:00,31.802
1,18,896722,2/2/2020 23:00,31.805
1,18,896722,2/3/2020 00:00,31.807
1,18,896722,2/3/2020 01:00,31.813
1,18,896722,2/3/2020 02:00,31.815
1,18,896722,2/3/2020 03:00,31.818
1,18,896722,2/3/2020 04:00,31.819
1,18,896722,2/3/2020 05:00,31.826
1,18,896722,2/3/2020 06:00,31.827
1,18,896722,2/3/2020 07:00,31.832
1,18,896722,2/3/2020 08:00,31.836
1,18,896722,2/3/2020 09:00,31.841
1,18,896722,2/3/2020 10:00,31.846
1,18,896722,2/3/2020 11:00,31.85
1,18,896722,2/3/2020 12:00,31.856
1,18,896722,2/3/2020 13:00,31.863
1,18,896722,2/3/2020 14:00,31.867
1,18,896722,2/3/2020 15:00,31.872
1,18,896722,2/3/2020 16:00,31.878
1,18,896722,2/3/2020 17:00,31.883
1,18,896722,2/3/2020 18:00,31.889
1,18,896722,2/3/2020 19:00,31.895
1,18,896722,2/3/2020 20:00,31.898
1,18,896722,2/3/2020 21:00,31.903
1,18,896722,2/3/2020 22:00,31.907
1,18,896722,2/3/2020 23:00,31.912
1,18,896722,2/4/2020 00:00,31.915
1,18,896722,2/4/2020 01:00,31.918
1,18,896722,2/4/2020 02:00,31.921
1,18,896722,2/4/2020 03:00,31.924
1,18,896722,2/4/2020 04:00,31.931
1,18,896722,2/4/2020 05:00,31.932
1,18,896722,2/4/2020 06:00,31.937
1,18,896722,2/4/2020 07:00,31.941
1,18,896722,2/4/2020 08:00,31.944
1,18,896722,2/4/2020 09:00,31.949
1,18,896722,2/4/2020 10:00,31.955
1,18,896722,2/4/2020 11:00,31.958
1,18,896722,2/4/2020 12:00,31.965
1,18,896722,2/4/2020 13:00,31.972
1,18,896722,2/4/2020 14:00,31.975
1,18,896722,2/4/2020 15:00,31.983
1,18,896722,2/4/2020 16:00,31.986
1,18,896722,2/4/2020 17:00,31.992
1,18,896722,2/4/2020 18:00,31.999
1,18,896722,2/4/2020 19:00,32.003
1,18,896722,2/4/2020 20:00,32.008
1,18,896722,2/4/2020 21:00,32.013
1,18,896722,2/4/2020 22:00,32.019
1,18,896722,2/4/2020 23:00,32.023
1,18,896722,2/5/2020 00:00,32.028
1,18,896722,2/5/2020 01:00,32.031
1,18,896722,2/5/2020 02:00,32.036
1,18,896722,2/5/2020 03:00,32.039
1,18,896722,2/5/2020 04:00,32.043
1,18,896722,2/5/2020 05:00,32.047
1,18,896722,2/5/2020 06:00,32.051
1,18,896722,2/5/2020 07:00,32.056
1,18,896722,2/5/2020 08:00,32.057
1,18,896722,2/5/2020 09:00,32.062
1,18,896722,2/5/2020 10:00,32.068
1,18,896722,2/5/2020 11:00,32.073
1,18,896722,2/5/2020 12:00,32.078
1,18,896722,2/5/2020 13:00,32.082
1,18,896722,2/5/2020 14:00,32.087
1,18,896722,2/5/2020 15:00,32.093
1,18,896722,2/5/2020 16:00,32.096
1,18,896722,2/5/2020 17:00,32.101
1,18,896722,2/5/2020 18:00,32.107
1,18,896722,2/5/2020 19:00,32.11
1,18,896722,2/5/2020 20:00,32.115
1,18,896722,2/5/2020 21:00,32.118
1,18,896722,2/5/2020 22:00,32.122
1,18,896722,2/5/2020 23:00,32.127
1,18,896722,2/6/2020 00:00,32.13
1,18,896722,2/6/2020 01:00,32.132
1,18,896722,2/6/2020 02:00,32.135
1,18,896722,2/6/2020 03:00,32.136
1,18,896722,2/6/2020 04:00,32.14
1,18,896722,2/6/2020 05:00,32.143
1,18,896722,2/6/2020 06:00,32.147
1,18,896722,2/6/2020 07:00,32.147
1,18,896722,2/6/2020 08:00,32.152
1,18,896722,2/6/2020 09:00,32.155
1,18,896722,2/6/2020 10:00,32.16
1,18,896722,2/6/2020 11:00,32.163
1,18,896722,2/6/2020 12:00,32.166
1,18,896722,2/6/2020 13:00,32.17
1,18,896722,2/6/2020 14:00,32.174
1,18,896722,2/6/2020 15:00,32.178
1,18,896722,2/6/2020 16:00,32.181
1,18,896722,2/6/2020 17:00,32.186
1,18,896722,2/6/2020 18:00,32.189
1,18,896722,2/6/2020 19:00,32.192
1,18,896722,2/6/2020 20:00,32.194
1,18,896722,2/6/2020 21:00,32.198
1,18,896722,2/6/2020 22:00,32.201
1,18,896722,2/6/2020 23:00,32.206
1,18,896722,2/7/2020 00:00,32.208
1,18,896722,2/7/2020 01:00,32.211
1,18,896722,2/7/2020 02:00,32.214
1,18,896722,2/7/2020 03:00,32.217
1,18,896722,2/7/2020 04:00,32.22
1,18,896722,2/7/2020 05:00,32.225
1,18,896722,2/7/2020 06:00,32.228
1,18,896722,2/7/2020 07:00,32.233
1,18,896722,2/7/2020 08:00,32.239
1,18,896722,2/7/2020 09:00,32.245
1,18,896722,2/7/2020 10:00,32.25
1,18,896722,2/7/2020 11:00,32.256
1,18,896722,2/7/2020 12:00,32.264
1,18,896722,2/7/2020 13:00,32.273
1,18,896722,2/7/2020 14:00,32.279
1,18,896722,2/7/2020 15:00,32.288
1,18,896722,2/7/2020 16:00,32.296
1,18,896722,2/7/2020 17:00,32.305
1,18,896722,2/7/2020 18:00,32.315
1,18,896722,2/7/2020 19:00,32.321
1,18,896722,2/7/2020 20:00,32.329
1,18,896722,2/7/2020 21:00,32.336
1,18,896722,2/7/2020 22:00,32.346
1,18,896722,2/7/2020 23:00,32.354
1,18,896722,2/8/2020 00:00,32.36
1,18,896722,2/8/2020 01:00,32.369
1,18,896722,2/8/2020 02:00,32.375
1,18,896722,2/8/2020 03:00,32.383
1,18,896722,2/8/2020 04:00,32.392
1,18,896722,2/8/2020 05:00,32.402
1,18,896722,2/8/2020 06:00,32.411
1,18,896722,2/8/2020 07:00,32.42
1,18,896722,2/8/2020 08:00,32.43
1,18,896722,2/8/2020 09:00,32.441
1,18,896722,2/8/2020 10:00,32.451
1,18,896722,2/8/2020 11:00,32.464
1,18,896722,2/8/2020 12:00,32.476
1,18,896722,2/8/2020 13:00,32.49
1,18,896722,2/8/2020 14:00,32.501
1,18,896722,2/8/2020 15:00,32.511
1,18,896722,2/8/2020 16:00,32.526
1,18,896722,2/8/2020 17:00,32.539
1,18,896722,2/8/2020 18:00,32.551
1,18,896722,2/8/2020 19:00,32.562
1,18,896722,2/8/2020 20:00,32.573
1,18,896722,2/8/2020 21:00,32.585
1,18,896722,2/8/2020 22:00,32.596
1,18,896722,2/8/2020 23:00,32.607
1,18,896722,2/9/2020 00:00,32.616
1,18,896722,2/9/2020 01:00,32.627
1,18,896722,2/9/2020 02:00,32.638
1,18,896722,2/9/2020 03:00,32.648
1,18,896722,2/9/2020 04:00,32.658
1,18,896722,2/9/2020 05:00,32.669
1,18,896722,2/9/2020 06:00,32.68
1,18,896722,2/9/2020 07:00,32.693
1,18,896722,2/9/2020 08:00,32.705
1,18,896722,2/9/2020 09:00,32.716
1,18,896722,2/9/2020 10:00,32.73
1,18,896722,2/9/2020 11:00,32.749
1,18,896722,2/9/2020 12:00,32.758
1,18,896722,2/9/2020 13:00,32.777
1,18,896722,2/9/2020 14:00,32.791
1,18,896722,2/9/2020 15:00,32.803
1,18,896722,2/9/2020 16:00,32.816
1,18,896722,2/9/2020 17:00,32.83
1,18,896722,2/9/2020 18:00,32.842
1,18,896722,2/9/2020 19:00,32.858
1,18,896722,2/9/2020 20:00,32.866
1,18,896722,2/9/2020 21:00,32.88
1,18,896722,2/9/2020 22:00,32.891
1,18,896722,2/9/2020 23:00,32.902
1,18,896722,2/10/2020 00:00,32.911
1,18,896722,2/10/2020 01:00,32.925
1,18,896722,2/10/2020 02:00,32.936
1,18,896722,2/10/2020 03:00,32.949
1,18,896722,2/10/2020 04:00,32.964
1,18,896722,2/10/2020 05:00,32.971
1,18,896722,2/10/2020 06:00,32.982
1,18,896722,2/10/2020 07:00,32.993
1,18,896722,2/10/2020 08:00,33.01
1,18,896722,2/10/2020 09:00,33.014
1,18,896722,2/10/2020 10:00,33.025
1,18,896722,2/10/2020 11:00,33.035
1,18,896722,2/10/2020 12:00,33.047
1,18,896722,2/10/2020 13:00,33.06
1,18,896722,2/10/2020 14:00,33.064
1,18,896722,2/10/2020 15:00,33.072
1,18,896722,2/10/2020 16:00,33.082
1,18,896722,2/10/2020 17:00,33.09
1,18,896722,2/10/2020 18:00,33.097
1,18,896722,2/10/2020 19:00,33.102
1,18,896722,2/10/2020 20:00,33.102
1,18,896722,2/10/2020 21:00,33.107
1,18,896722,2/10/2020 22:00,33.11
1,18,896722,2/10/2020 23:00,33.11
1,18,896722,2/11/2020 00:00,33.113
1,18,896722,2/11/2020 01:00,33.118
1,18,896722,2/11/2020 02:00,33.121
1,18,896722,2/11/2020 03:00,33.121
1,18,896722,2/11/2020 04:00,33.119
1,18,896722,2/11/2020 05:00,33.124
1,18,896722,2/11/2020 06:00,33.127
1,18,896722,2/11/2020 07:00,33.127
1,18,896722,2/11/2020 08:00,33.129
1,18,896722,2/11/2020 09:00,33.133
1,18,896722,2/11/2020 10:00,33.137
1,18,896722,2/11/2020 11:00,33.135
1,18,896722,2/11/2020 12:00,33.132
1,18,896722,2/11/2020 13:00,33.138
1,18,896722,2/11/2020 14:00,33.143
1,18,896722,2/11/2020 15:00,33.146
1,18,896722,2/11/2020 16:00,33.143
1,18,896722,2/11/2020 17:00,33.141
1,18,896722,2/11/2020 18:00,33.141
1,18,896722,2/11/2020 19:00,33.143
1,18,896722,2/11/2020 20:00,33.137
1,18,896722,2/11/2020 21:00,33.14
1,18,896722,2/11/2020 22:00,33.137
1,18,896722,2/11/2020 23:00,33.141
1,18,896722,2/12/2020 00:00,33.135
1,18,896722,2/12/2020 01:00,33.124
1,18,896722,2/12/2020 02:00,33.122
1,18,896722,2/12/2020 03:00,33.126
1,18,896722,2/12/2020 04:00,33.126
1,18,896722,2/12/2020 05:00,33.126
1,18,896722,2/12/2020 06:00,33.122
1,18,896722,2/12/2020 07:00,33.116
1,18,896722,2/12/2020 08:00,33.115
1,18,896722,2/12/2020 09:00,33.119
1,18,896722,2/12/2020 10:00,33.116
1,18,896722,2/12/2020 11:00,33.118
1,18,896722,2/12/2020 12:00,33.108
1,18,896722,2/12/2020 13:00,33.118
1,18,896722,2/12/2020 14:00,33.113
1,18,896722,2/12/2020 15:00,33.118
1,18,896722,2/12/2020 16:00,33.121
1,18,896722,2/12/2020 17:00,33.122
1,18,896722,2/12/2020 18:00,33.121
1,18,896722,2/12/2020 19:00,33.121
1,18,896722,2/12/2020 20:00,33.124
1,18,896722,2/12/2020 21:00,33.132
1,18,896722,2/12/2020 22:00,33.122
1,18,896722,2/12/2020 23:00,33.135
1,18,896722,2/13/2020 00:00,33.13
1,18,896722,2/13/2020 01:00,33.133
1,18,896722,2/13/2020 02:00,33.135
1,18,896722,2/13/2020 03:00,33.133
1,18,896722,2/13/2020 04:00,33.141
1,18,896722,2/13/2020 05:00,33.143
1,18,896722,2/13/2020 06:00,33.152
1,18,896722,2/13/2020 07:00,33.149
1,18,896722,2/13/2020 08:00,33.149
1,18,896722,2/13/2020 09:00,33.154
1,18,896722,2/13/2020 10:00,33.157
1,18,896722,2/13/2020 11:00,33.169
1,18,896722,2/13/2020 12:00,33.179
1,18,896722,2/13/2020 13:00,33.182
1,18,896722,2/13/2020 14:00,33.19
1,18,896722,2/13/2020 15:00,33.191
1,18,896722,2/13/2020 16:00,33.199
1,18,896722,2/13/2020 17:00,33.201
1,18,896722,2/13/2020 18:00,33.207
1,18,896722,2/13/2020 19:00,33.207
1,18,896722,2/13/2020 20:00,33.216
1,18,896722,2/13/2020 21:00,33.22
1,18,896722,2/13/2020 22:00,33.226
1,18,896722,2/13/2020 23:00,33.231
1,18,896722,2/14/2020 00:00,33.232
1,18,896722,2/14/2020 01:00,33.24
1,18,896722,2/14/2020 02:00,33.248
1,18,896722,2/14/2020 03:00,33.248
1,18,896722,2/14/2020 04:00,33.246
1,18,896722,2/14/2020 05:00,33.254
1,18,896722,2/14/2020 06:00,33.257
1,18,896722,2/14/2020 07:00,33.264
1,18,896722,2/14/2020 08:00,33.267
1,18,896722,2/14/2020 09:00,33.26
1,18,896722,2/14/2020 10:00,33.267
1,18,896722,2/14/2020 11:00,33.274
1,18,896722,2/14/2020 12:00,33.278
1,18,896722,2/14/2020 13:00,33.281
1,18,896722,2/14/2020 14:00,33.279
1,18,896722,2/14/2020 15:00,33.282
1,18,896722,2/14/2020 16:00,33.287
1,18,896722,2/14/2020 17:00,33.289
1,18,896722,2/14/2020 18:00,33.287
1,18,896722,2/14/2020 19:00,33.292
1,18,896722,2/14/2020 20:00,33.29
1,18,896722,2/14/2020 21:00,33.295
1,18,896722,2/14/2020 22:00,33.295
1,18,896722,2/14/2020 23:00,33.292
1,18,896722,2/15/2020 00:00,33.298
1,18,896722,2/15/2020 01:00,33.293
1,18,896722,2/15/2020 02:00,33.298
1,18,896722,2/15/2020 03:00,33.293
1,18,896722,2/15/2020 04:00,33.3
1,18,896722,2/15/2020 05:00,33.3
1,18,896722,2/15/2020 06:00,33.306
1,18,896722,2/15/2020 07:00,33.309
1,18,896722,2/15/2020 08:00,33.307
1,18,896722,2/15/2020 09:00,33.314
1,18,896722,2/15/2020 10:00,33.32
1,18,896722,2/15/2020 11:00,33.331
1,18,896722,2/15/2020 12:00,33.336
1,18,896722,2/15/2020 13:00,33.34
1,18,896722,2/15/2020 14:00,33.356
1,18,896722,2/15/2020 15:00,33.37
1,18,896722,2/15/2020 16:00,33.369
1,18,896722,2/15/2020 17:00,33.375
1,18,896722,2/15/2020 18:00,33.392
1,18,896722,2/15/2020 19:00,33.395
1,18,896722,2/15/2020 20:00,33.4
1,18,896722,2/15/2020 21:00,33.414
1,18,896722,2/15/2020 22:00,33.424
1,18,896722,2/15/2020 23:00,33.425
1,18,896722,2/16/2020 00:00,33.435
1,18,896722,2/16/2020 01:00,33.444
1,18,896722,2/16/2020 02:00,33.455
1,18,896722,2/16/2020 03:00,33.46
1,18,896722,2/16/2020 04:00,33.463
1,18,896722,2/16/2020 05:00,33.483
1,18,896722,2/16/2020 06:00,33.491
1,18,896722,2/16/2020 07:00,33.501
1,18,896722,2/16/2020 08:00,33.505
1,18,896722,2/16/2020 09:00,33.509
1,18,896722,2/16/2020 10:00,33.515
1,18,896722,2/16/2020 11:00,33.521
1,18,896722,2/16/2020 12:00,33.526
1,18,896722,2/16/2020 13:00,33.539
1,18,896722,2/16/2020 14:00,33.543
1,18,896722,2/16/2020 15:00,33.554
1,18,896722,2/16/2020 16:00,33.557
1,18,896722,2/16/2020 17:00,33.565
1,18,896722,2/16/2020 18:00,33.576
1,18,896722,2/16/2020 19:00,33.581
1,18,896722,2/16/2020 20:00,33.594
1,18,896722,2/16/2020 21:00,33.594
1,18,896722,2/16/2020 22:00,33.606
1,18,896722,2/16/2020 23:00,33.614
1,18,896722,2/17/2020 00:00,33.624
1,18,896722,2/17/2020 01:00,33.625
1,18,896722,2/17/2020 02:00,33.631
1,18,896722,2/17/2020 03:00,33.639
1,18,896722,2/17/2020 04:00,33.655
1,18,896722,2/17/2020 05:00,33.657
1,18,896722,2/17/2020 06:00,33.666
1,18,896722,2/17/2020 07:00,33.671
1,18,896722,2/17/2020 08:00,33.679
1,18,896722,2/17/2020 09:00,33.682
1,18,896722,2/17/2020 10:00,33.694
1,18,896722,2/17/2020 11:00,33.709
1,18,896722,2/17/2020 12:00,33.715
1,18,896722,2/17/2020 13:00,33.735
1,18,896722,2/17/2020 14:00,33.735
1,18,896722,2/17/2020 15:00,33.751
1,18,896722,2/17/2020 16:00,33.756
1,18,896722,2/17/2020 17:00,33.765
1,18,896722,2/17/2020 18:00,33.764
1,18,896722,2/17/2020 19:00,33.773
1,18,896722,2/17/2020 20:00,33.791
1,18,896722,2/17/2020 21:00,33.797
1,18,896722,2/17/2020 22:00,33.799
1,18,896722,2/17/2020 23:00,33.803
1,18,896722,2/18/2020 00:00,33.81
1,18,896722,2/18/2020 01:00,33.814
1,18,896722,2/18/2020 02:00,33.819
1,18,896722,2/18/2020 03:00,33.829
1,18,896722,2/18/2020 04:00,33.827
1,18,896722,2/18/2020 05:00,33.837
1,18,896722,2/18/2020 06:00,33.848
1,18,896722,2/18/2020 07:00,33.849
1,18,896722,2/18/2020 08:00,33.86
1,18,896722,2/18/2020 09:00,33.863
1,18,896722,2/18/2020 10:00,33.873
1,18,896722,2/18/2020 11:00,33.885
1,18,896722,2/18/2020 12:00,33.9
1,18,896722,2/18/2020 13:00,33.906
1,18,896722,2/18/2020 14:00,33.919
1,18,896722,2/18/2020 15:00,33.933
1,18,896722,2/18/2020 16:00,33.939
1,18,896722,2/18/2020 17:00,33.957
1,18,896722,2/18/2020 18:00,33.957
1,18,896722,2/18/2020 19:00,33.966
1,18,896722,2/18/2020 20:00,33.976
1,18,896722,2/18/2020 21:00,33.977
1,18,896722,2/18/2020 22:00,33.984
1,18,896722,2/18/2020 23:00,33.993
1,18,896722,2/19/2020 00:00,34.006
1,18,896722,2/19/2020 01:00,34.015
1,18,896722,2/19/2020 02:00,34.026
1,18,896722,2/19/2020 03:00,34.036
1,18,896722,2/19/2020 04:00,34.045
1,18,896722,2/19/2020 05:00,34.055
1,18,896722,2/19/2020 06:00,34.063
1,18,896722,2/19/2020 07:00,34.071
1,18,896722,2/19/2020 08:00,34.09
1,18,896722,2/19/2020 09:00,34.098
1,18,896722,2/19/2020 10:00,34.117
1,18,896722,2/19/2020 11:00,34.124
1,18,896722,2/19/2020 12:00,34.137
1,18,896722,2/19/2020 13:00,34.155
1,18,896722,2/19/2020 14:00,34.166
1,18,896722,2/19/2020 15:00,34.175
1,18,896722,2/19/2020 16:00,34.185
1,18,896722,2/19/2020 17:00,34.186
1,18,896722,2/19/2020 18:00,34.201
1,18,896722,2/19/2020 19:00,34.197
1,18,896722,2/19/2020 20:00,34.204
1,18,896722,2/19/2020 21:00,34.213
1,18,896722,2/19/2020 22:00,34.21
1,18,896722,2/19/2020 23:00,34.215
1,18,896722,2/20/2020 00:00,34.215
1,18,896722,2/20/2020 01:00,34.221
1,18,896722,2/20/2020 02:00,34.228
1,18,896722,2/20/2020 03:00,34.231
1,18,896722,2/20/2020 04:00,34.232
1,18,896722,2/20/2020 05:00,34.236
1,18,896722,2/20/2020 06:00,34.232
1,18,896722,2/20/2020 07:00,34.242
1,18,896722,2/20/2020 08:00,34.248
1,18,896722,2/20/2020 09:00,34.248
1,18,896722,2/20/2020 10:00,34.251
1,18,896722,2/20/2020 11:00,34.251
1,18,896722,2/20/2020 12:00,34.258
1,18,896722,2/20/2020 13:00,34.255
1,18,896722,2/20/2020 14:00,34.261
1,18,896722,2/20/2020 15:00,34.263
1,18,896722,2/20/2020 16:00,34.255
1,18,896722,2/20/2020 17:00,34.255
1,18,896722,2/20/2020 18:00,34.255
1,18,896722,2/20/2020 19:00,34.248
1,18,896722,2/20/2020 20:00,34.239
1,18,896722,2/20/2020 21:00,34.239
1,18,896722,2/20/2020 22:00,34.239
1,18,896722,2/20/2020 23:00,34.221
1,18,896722,2/21/2020 00:00,34.226
1,18,896722,2/21/2020 01:00,34.216
1,18,896722,2/21/2020 02:00,34.213
1,18,896722,2/21/2020 03:00,34.21
1,18,896722,2/21/2020 04:00,34.21
1,18,896722,2/21/2020 05:00,34.197
1,18,896722,2/21/2020 06:00,34.201
1,18,896722,2/21/2020 07:00,34.204
1,18,896722,2/21/2020 08:00,34.202
1,18,896722,2/21/2020 09:00,34.204
1,18,896722,2/21/2020 10:00,34.204
1,18,896722,2/21/2020 11:00,34.197
1,18,896722,2/21/2020 12:00,34.193
1,18,896722,2/21/2020 13:00,34.202
1,18,896722,2/21/2020 14:00,34.201
1,18,896722,2/21/2020 15:00,34.193
1,18,896722,2/21/2020 16:00,34.188
1,18,896722,2/21/2020 17:00,34.185
1,18,896722,2/21/2020 18:00,34.177
1,18,896722,2/21/2020 19:00,34.178
1,18,896722,2/21/2020 20:00,34.18
1,18,896722,2/21/2020 21:00,34.167
1,18,896722,2/21/2020 22:00,34.169
1,18,896722,2/21/2020 23:00,34.163
1,18,896722,2/22/2020 00:00,34.156
1,18,896722,2/22/2020 01:00,34.151
1,18,896722,2/22/2020 02:00,34.151
1,18,896722,2/22/2020 03:00,34.151
1,18,896722,2/22/2020 04:00,34.15
1,18,896722,2/22/2020 05:00,34.15
1,18,896722,2/22/2020 06:00,34.147
1,18,896722,2/22/2020 07:00,34.148
1,18,896722,2/22/2020 08:00,34.153
1,18,896722,2/22/2020 09:00,34.161
1,18,896722,2/22/2020 10:00,34.163
1,18,896722,2/22/2020 11:00,34.164
1,18,896722,2/22/2020 12:00,34.159
1,18,896722,2/22/2020 13:00,34.166
1,18,896722,2/22/2020 14:00,34.164
1,18,896722,2/22/2020 15:00,34.167
1,18,896722,2/22/2020 16:00,34.159
1,18,896722,2/22/2020 17:00,34.164
1,18,896722,2/22/2020 18:00,34.167
1,18,896722,2/22/2020 19:00,34.164
1,18,896722,2/22/2020 20:00,34.166
1,18,896722,2/22/2020 21:00,34.163
1,18,896722,2/22/2020 22:00,34.166
1,18,896722,2/22/2020 23:00,34.167
1,18,896722,2/23/2020 00:00,34.167
1,18,896722,2/23/2020 01:00,34.161
1,18,896722,2/23/2020 02:00,34.166
1,18,896722,2/23/2020 03:00,34.166
1,18,896722,2/23/2020 04:00,34.17
1,18,896722,2/23/2020 05:00,34.175
1,18,896722,2/23/2020 06:00,34.175
1,18,896722,2/23/2020 07:00,34.178
1,18,896722,2/23/2020 08:00,34.18
1,18,896722,2/23/2020 09:00,34.188
1,18,896722,2/23/2020 10:00,34.193
1,18,896722,2/23/2020 11:00,34.197
1,18,896722,2/23/2020 12:00,34.205
1,18,896722,2/23/2020 13:00,34.207
1,18,896722,2/23/2020 14:00,34.209
1,18,896722,2/23/2020 15:00,34.21
1,18,896722,2/23/2020 16:00,34.216
1,18,896722,2/23/2020 17:00,34.216
1,18,896722,2/23/2020 18:00,34.215
