Season,Nest,Tinytag,Time,Temperature,First emergence
2,60,896711,4/24/2021 15:00,27.607,
2,60,896711,4/24/2021 16:00,30.705,
2,60,896711,4/24/2021 17:00,32.644,
2,68,502118,3/11/2021 20:00,28.582,
2,68,502118,3/11/2021 21:00,27.773,
2,68,502118,3/11/2021 22:00,27.547,
2,68,502118,3/11/2021 23:00,27.419,
2,68,502118,3/12/2021 0:00,27.343,
2,68,502118,3/12/2021 1:00,27.187,
2,68,502118,3/12/2021 2:00,27.045,
2,68,502118,3/12/2021 3:00,26.921,
2,68,502118,3/12/2021 4:00,29.785,
2,68,502118,3/12/2021 5:00,30.273,
2,68,502118,3/12/2021 6:00,30.413,
2,68,502118,3/12/2021 7:00,30.492,
2,68,502118,3/12/2021 8:00,30.546,
2,68,502118,3/12/2021 9:00,30.59,
2,68,502118,3/12/2021 10:00,30.627,
2,68,502118,3/12/2021 11:00,30.652,
2,68,502118,3/12/2021 12:00,30.672,
2,68,502118,3/12/2021 13:00,30.69,
2,68,502118,3/12/2021 14:00,30.702,
2,68,502118,3/12/2021 15:00,30.715,
2,68,502118,3/12/2021 16:00,30.72,
2,68,502118,3/12/2021 17:00,30.733,
2,68,502118,3/12/2021 18:00,30.737,
2,68,502118,3/12/2021 19:00,30.739,
2,68,502118,3/12/2021 20:00,30.745,
2,68,502118,3/12/2021 21:00,30.747,
2,68,502118,3/12/2021 22:00,30.75,
2,68,502118,3/12/2021 23:00,30.748,
2,68,502118,3/13/2021 0:00,30.75,
2,68,502118,3/13/2021 1:00,30.75,
2,68,502118,3/13/2021 2:00,30.75,
2,68,502118,3/13/2021 3:00,30.75,
2,68,502118,3/13/2021 4:00,30.75,
2,68,502118,3/13/2021 5:00,30.752,
2,68,502118,3/13/2021 6:00,30.752,
2,68,502118,3/13/2021 7:00,30.753,
2,68,502118,3/13/2021 8:00,30.755,
2,68,502118,3/13/2021 9:00,30.758,
2,68,502118,3/13/2021 10:00,30.758,
2,68,502118,3/13/2021 11:00,30.758,
2,68,502118,3/13/2021 12:00,30.761,
2,68,502118,3/13/2021 13:00,30.764,
2,68,502118,3/13/2021 14:00,30.766,
2,68,502118,3/13/2021 15:00,30.766,
2,68,502118,3/13/2021 16:00,30.769,
2,68,502118,3/13/2021 17:00,30.771,
2,68,502118,3/13/2021 18:00,30.772,
2,68,502118,3/13/2021 19:00,30.774,
2,68,502118,3/13/2021 20:00,30.777,
2,68,502118,3/13/2021 21:00,30.78,
2,68,502118,3/13/2021 22:00,30.782,
2,68,502118,3/13/2021 23:00,30.78,
2,68,502118,3/14/2021 0:00,30.785,
2,68,502118,3/14/2021 1:00,30.785,
2,68,502118,3/14/2021 2:00,30.783,
2,68,502118,3/14/2021 3:00,30.786,
2,68,502118,3/14/2021 4:00,30.788,
2,68,502118,3/14/2021 5:00,30.79,
2,68,502118,3/14/2021 6:00,30.796,
2,68,502118,3/14/2021 7:00,30.797,
2,68,502118,3/14/2021 8:00,30.801,
2,68,502118,3/14/2021 9:00,30.804,
2,68,502118,3/14/2021 10:00,30.809,
2,68,502118,3/14/2021 11:00,30.812,
2,68,502118,3/14/2021 12:00,30.818,
2,68,502118,3/14/2021 13:00,30.816,
2,68,502118,3/14/2021 14:00,30.823,
2,68,502118,3/14/2021 15:00,30.828,
2,68,502118,3/14/2021 16:00,30.831,
2,68,502118,3/14/2021 17:00,30.834,
2,68,502118,3/14/2021 18:00,30.839,
2,68,502118,3/14/2021 19:00,30.842,
2,68,502118,3/14/2021 20:00,30.845,
2,68,502118,3/14/2021 21:00,30.848,
2,68,502118,3/14/2021 22:00,30.851,
2,68,502118,3/14/2021 23:00,30.854,
2,68,502118,3/15/2021 0:00,30.856,
2,68,502118,3/15/2021 1:00,30.859,
2,68,502118,3/15/2021 2:00,30.864,
2,68,502118,3/15/2021 3:00,30.864,
2,68,502118,3/15/2021 4:00,30.87,
2,68,502118,3/15/2021 5:00,30.87,
2,68,502118,3/15/2021 6:00,30.877,
2,68,502118,3/15/2021 7:00,30.878,
2,68,502118,3/15/2021 8:00,30.885,
2,68,502118,3/15/2021 9:00,30.886,
2,68,502118,3/15/2021 10:00,30.889,
2,68,502118,3/15/2021 11:00,30.894,
2,68,502118,3/15/2021 12:00,30.897,
2,68,502118,3/15/2021 13:00,30.904,
2,68,502118,3/15/2021 14:00,30.907,
2,68,502118,3/15/2021 15:00,30.911,
2,68,502118,3/15/2021 16:00,30.913,
2,68,502118,3/15/2021 17:00,30.918,
2,68,502118,3/15/2021 18:00,30.924,
2,68,502118,3/15/2021 19:00,30.926,
2,68,502118,3/15/2021 20:00,30.929,
2,68,502118,3/15/2021 21:00,30.932,
2,68,502118,3/15/2021 22:00,30.935,
2,68,502118,3/15/2021 23:00,30.938,
2,68,502118,3/16/2021 0:00,30.94,
2,68,502118,3/16/2021 1:00,30.945,
2,68,502118,3/16/2021 2:00,30.948,
2,68,502118,3/16/2021 3:00,30.95,
2,68,502118,3/16/2021 4:00,30.954,
2,68,502118,3/16/2021 5:00,30.954,
2,68,502118,3/16/2021 6:00,30.961,
2,68,502118,3/16/2021 7:00,30.961,
2,68,502118,3/16/2021 8:00,30.965,
2,68,502118,3/16/2021 9:00,30.969,
2,68,502118,3/16/2021 10:00,30.97,
2,68,502118,3/16/2021 11:00,30.973,
2,68,502118,3/16/2021 12:00,30.972,
2,68,502118,3/16/2021 13:00,30.976,
2,68,502118,3/16/2021 14:00,30.98,
2,68,502118,3/16/2021 15:00,30.981,
2,68,502118,3/16/2021 16:00,30.98,
2,68,502118,3/16/2021 17:00,30.981,
2,68,502118,3/16/2021 18:00,30.983,
2,68,502118,3/16/2021 19:00,30.981,
2,68,502118,3/16/2021 20:00,30.981,
2,68,502118,3/16/2021 21:00,30.981,
2,68,502118,3/16/2021 22:00,30.98,
2,68,502118,3/16/2021 23:00,30.98,
2,68,502118,3/17/2021 0:00,30.976,
2,68,502118,3/17/2021 1:00,30.975,
2,68,502118,3/17/2021 2:00,30.975,
2,68,502118,3/17/2021 3:00,30.973,
2,68,502118,3/17/2021 4:00,30.972,
2,68,502118,3/17/2021 5:00,30.972,
2,68,502118,3/17/2021 6:00,30.973,
2,68,502118,3/17/2021 7:00,30.976,
2,68,502118,3/17/2021 8:00,30.975,
2,68,502118,3/17/2021 9:00,30.98,
2,68,502118,3/17/2021 10:00,30.98,
2,68,502118,3/17/2021 11:00,30.98,
2,68,502118,3/17/2021 12:00,30.981,
2,68,502118,3/17/2021 13:00,30.981,
2,68,502118,3/17/2021 14:00,30.983,
2,68,502118,3/17/2021 15:00,30.983,
2,68,502118,3/17/2021 16:00,30.984,
2,68,502118,3/17/2021 17:00,30.986,
2,68,502118,3/17/2021 18:00,30.988,
2,68,502118,3/17/2021 19:00,30.986,
2,68,502118,3/17/2021 20:00,30.986,
2,68,502118,3/17/2021 21:00,30.988,
2,68,502118,3/17/2021 22:00,30.986,
2,68,502118,3/17/2021 23:00,30.986,
2,68,502118,3/18/2021 0:00,30.988,
2,68,502118,3/18/2021 1:00,30.988,
2,68,502118,3/18/2021 2:00,30.988,
2,68,502118,3/18/2021 3:00,30.988,
2,68,502118,3/18/2021 4:00,30.991,
2,68,502118,3/18/2021 5:00,30.991,
2,68,502118,3/18/2021 6:00,30.992,
2,68,502118,3/18/2021 7:00,30.995,
2,68,502118,3/18/2021 8:00,30.997,
2,68,502118,3/18/2021 9:00,31,
2,68,502118,3/18/2021 10:00,31.005,
2,68,502118,3/18/2021 11:00,31.005,
2,68,502118,3/18/2021 12:00,31.003,
2,68,502118,3/18/2021 13:00,31.008,
2,68,502118,3/18/2021 14:00,31.011,
2,68,502118,3/18/2021 15:00,31.015,
2,68,502118,3/18/2021 16:00,31.015,
2,68,502118,3/18/2021 17:00,31.018,
2,68,502118,3/18/2021 18:00,31.019,
2,68,502118,3/18/2021 19:00,31.021,
2,68,502118,3/18/2021 20:00,31.024,
2,68,502118,3/18/2021 21:00,31.027,
2,68,502118,3/18/2021 22:00,31.029,
2,68,502118,3/18/2021 23:00,31.029,
2,68,502118,3/19/2021 0:00,31.03,
2,68,502118,3/19/2021 1:00,31.032,
2,68,502118,3/19/2021 2:00,31.034,
2,68,502118,3/19/2021 3:00,31.035,
2,68,502118,3/19/2021 4:00,31.038,
2,68,502118,3/19/2021 5:00,31.043,
2,68,502118,3/19/2021 6:00,31.043,
2,68,502118,3/19/2021 7:00,31.051,
2,68,502118,3/19/2021 8:00,31.051,
2,68,502118,3/19/2021 9:00,31.056,
2,68,502118,3/19/2021 10:00,31.061,
2,68,502118,3/19/2021 11:00,31.061,
2,68,502118,3/19/2021 12:00,31.07,
2,68,502118,3/19/2021 13:00,31.072,
2,68,502118,3/19/2021 14:00,31.076,
2,68,502118,3/19/2021 15:00,31.081,
2,68,502118,3/19/2021 16:00,31.084,
2,68,502118,3/19/2021 17:00,31.088,
2,68,502118,3/19/2021 18:00,31.091,
2,68,502118,3/19/2021 19:00,31.091,
2,68,502118,3/19/2021 20:00,31.092,
2,68,502118,3/19/2021 21:00,31.095,
2,68,502118,3/19/2021 22:00,31.095,
2,68,502118,3/19/2021 23:00,31.099,
2,68,502118,3/20/2021 0:00,31.102,
2,68,502118,3/20/2021 1:00,31.102,
2,68,502118,3/20/2021 2:00,31.103,
2,68,502118,3/20/2021 3:00,31.103,
2,68,502118,3/20/2021 4:00,31.105,
2,68,502118,3/20/2021 5:00,31.107,
2,68,502118,3/20/2021 6:00,31.11,
2,68,502118,3/20/2021 7:00,31.108,
2,68,502118,3/20/2021 8:00,31.108,
2,68,502118,3/20/2021 9:00,31.11,
2,68,502118,3/20/2021 10:00,31.11,
2,68,502118,3/20/2021 11:00,31.111,
2,68,502118,3/20/2021 12:00,31.111,
2,68,502118,3/20/2021 13:00,31.113,
2,68,502118,3/20/2021 14:00,31.113,
2,68,502118,3/20/2021 15:00,31.113,
2,68,502118,3/20/2021 16:00,31.111,
2,68,502118,3/20/2021 17:00,31.11,
2,68,502118,3/20/2021 18:00,31.108,
2,68,502118,3/20/2021 19:00,31.108,
2,68,502118,3/20/2021 20:00,31.11,
2,68,502118,3/20/2021 21:00,31.105,
2,68,502118,3/20/2021 22:00,31.1,
2,68,502118,3/20/2021 23:00,31.099,
2,68,502118,3/21/2021 0:00,31.095,
2,68,502118,3/21/2021 1:00,31.094,
2,68,502118,3/21/2021 2:00,31.091,
2,68,502118,3/21/2021 3:00,31.089,
2,68,502118,3/21/2021 4:00,31.088,
2,68,502118,3/21/2021 5:00,31.086,
2,68,502118,3/21/2021 6:00,31.086,
2,68,502118,3/21/2021 7:00,31.086,
2,68,502118,3/21/2021 8:00,31.084,
2,68,502118,3/21/2021 9:00,31.084,
2,68,502118,3/21/2021 10:00,31.084,
2,68,502118,3/21/2021 11:00,31.084,
2,68,502118,3/21/2021 12:00,31.084,
2,68,502118,3/21/2021 13:00,31.084,
2,68,502118,3/21/2021 14:00,31.084,
2,68,502118,3/21/2021 15:00,31.084,
2,68,502118,3/21/2021 16:00,31.084,
2,68,502118,3/21/2021 17:00,31.084,
2,68,502118,3/21/2021 18:00,31.086,
2,68,502118,3/21/2021 19:00,31.084,
2,68,502118,3/21/2021 20:00,31.084,
2,68,502118,3/21/2021 21:00,31.081,
2,68,502118,3/21/2021 22:00,31.08,
2,68,502118,3/21/2021 23:00,31.081,
2,68,502118,3/22/2021 0:00,31.08,
2,68,502118,3/22/2021 1:00,31.081,
2,68,502118,3/22/2021 2:00,31.08,
2,68,502118,3/22/2021 3:00,31.08,
2,68,502118,3/22/2021 4:00,31.081,
2,68,502118,3/22/2021 5:00,31.08,
2,68,502118,3/22/2021 6:00,31.081,
2,68,502118,3/22/2021 7:00,31.08,
2,68,502118,3/22/2021 8:00,31.081,
2,68,502118,3/22/2021 9:00,31.081,
2,68,502118,3/22/2021 10:00,31.083,
2,68,502118,3/22/2021 11:00,31.084,
2,68,502118,3/22/2021 12:00,31.084,
2,68,502118,3/22/2021 13:00,31.084,
2,68,502118,3/22/2021 14:00,31.084,
2,68,502118,3/22/2021 15:00,31.086,
2,68,502118,3/22/2021 16:00,31.084,
2,68,502118,3/22/2021 17:00,31.08,
2,68,502118,3/22/2021 18:00,31.08,
2,68,502118,3/22/2021 19:00,31.081,
2,68,502118,3/22/2021 20:00,31.081,
2,68,502118,3/22/2021 21:00,31.076,
2,68,502118,3/22/2021 22:00,31.073,
2,68,502118,3/22/2021 23:00,31.072,
2,68,502118,3/23/2021 0:00,31.073,
2,68,502118,3/23/2021 1:00,31.07,
2,68,502118,3/23/2021 2:00,31.067,
2,68,502118,3/23/2021 3:00,31.068,
2,68,502118,3/23/2021 4:00,31.068,
2,68,502118,3/23/2021 5:00,31.067,
2,68,502118,3/23/2021 6:00,31.072,
2,68,502118,3/23/2021 7:00,31.072,
2,68,502118,3/23/2021 8:00,31.073,
2,68,502118,3/23/2021 9:00,31.076,
2,68,502118,3/23/2021 10:00,31.08,
2,68,502118,3/23/2021 11:00,31.08,
2,68,502118,3/23/2021 12:00,31.083,
2,68,502118,3/23/2021 13:00,31.086,
2,68,502118,3/23/2021 14:00,31.086,
2,68,502118,3/23/2021 15:00,31.089,
2,68,502118,3/23/2021 16:00,31.091,
2,68,502118,3/23/2021 17:00,31.092,
2,68,502118,3/23/2021 18:00,31.094,
2,68,502118,3/23/2021 19:00,31.094,
2,68,502118,3/23/2021 20:00,31.095,
2,68,502118,3/23/2021 21:00,31.097,
2,68,502118,3/23/2021 22:00,31.094,
2,68,502118,3/23/2021 23:00,31.095,
2,68,502118,3/24/2021 0:00,31.095,
2,68,502118,3/24/2021 1:00,31.095,
2,68,502118,3/24/2021 2:00,31.097,
2,68,502118,3/24/2021 3:00,31.095,
2,68,502118,3/24/2021 4:00,31.1,
2,68,502118,3/24/2021 5:00,31.097,
2,68,502118,3/24/2021 6:00,31.102,
2,68,502118,3/24/2021 7:00,31.102,
2,68,502118,3/24/2021 8:00,31.107,
2,68,502118,3/24/2021 9:00,31.108,
2,68,502118,3/24/2021 10:00,31.11,
2,68,502118,3/24/2021 11:00,31.113,
2,68,502118,3/24/2021 12:00,31.116,
2,68,502118,3/24/2021 13:00,31.118,
2,68,502118,3/24/2021 14:00,31.122,
2,68,502118,3/24/2021 15:00,31.124,
2,68,502118,3/24/2021 16:00,31.126,
2,68,502118,3/24/2021 17:00,31.127,
2,68,502118,3/24/2021 18:00,31.129,
2,68,502118,3/24/2021 19:00,31.134,
2,68,502118,3/24/2021 20:00,31.134,
2,68,502118,3/24/2021 21:00,31.137,
2,68,502118,3/24/2021 22:00,31.138,
2,68,502118,3/24/2021 23:00,31.14,
2,68,502118,3/25/2021 0:00,31.137,
2,68,502118,3/25/2021 1:00,31.138,
2,68,502118,3/25/2021 2:00,31.142,
2,68,502118,3/25/2021 3:00,31.146,
2,68,502118,3/25/2021 4:00,31.146,
2,68,502118,3/25/2021 5:00,31.148,
2,68,502118,3/25/2021 6:00,31.154,
2,68,502118,3/25/2021 7:00,31.159,
2,68,502118,3/25/2021 8:00,31.162,
2,68,502118,3/25/2021 9:00,31.167,
2,68,502118,3/25/2021 10:00,31.175,
2,68,502118,3/25/2021 11:00,31.178,
2,68,502118,3/25/2021 12:00,31.183,
2,68,502118,3/25/2021 13:00,31.186,
2,68,502118,3/25/2021 14:00,31.189,
2,68,502118,3/25/2021 15:00,31.194,
2,68,502118,3/25/2021 16:00,31.197,
2,68,502118,3/25/2021 17:00,31.2,
2,68,502118,3/25/2021 18:00,31.203,
2,68,502118,3/25/2021 19:00,31.207,
2,68,502118,3/25/2021 20:00,31.21,
2,68,502118,3/25/2021 21:00,31.215,
2,68,502118,3/25/2021 22:00,31.216,
2,68,502118,3/25/2021 23:00,31.219,
2,68,502118,3/26/2021 0:00,31.219,
2,68,502118,3/26/2021 1:00,31.221,
2,68,502118,3/26/2021 2:00,31.221,
2,68,502118,3/26/2021 3:00,31.223,
2,68,502118,3/26/2021 4:00,31.226,
2,68,502118,3/26/2021 5:00,31.227,
2,68,502118,3/26/2021 6:00,31.229,
2,68,502118,3/26/2021 7:00,31.232,
2,68,502118,3/26/2021 8:00,31.234,
2,68,502118,3/26/2021 9:00,31.237,
2,68,502118,3/26/2021 10:00,31.238,
2,68,502118,3/26/2021 11:00,31.24,
2,68,502118,3/26/2021 12:00,31.24,
2,68,502118,3/26/2021 13:00,31.245,
2,68,502118,3/26/2021 14:00,31.246,
2,68,502118,3/26/2021 15:00,31.246,
2,68,502118,3/26/2021 16:00,31.248,
2,68,502118,3/26/2021 17:00,31.248,
2,68,502118,3/26/2021 18:00,31.25,
2,68,502118,3/26/2021 19:00,31.248,
2,68,502118,3/26/2021 20:00,31.248,
2,68,502118,3/26/2021 21:00,31.248,
2,68,502118,3/26/2021 22:00,31.248,
2,68,502118,3/26/2021 23:00,31.246,
2,68,502118,3/27/2021 0:00,31.248,
2,68,502118,3/27/2021 1:00,31.246,
2,68,502118,3/27/2021 2:00,31.245,
2,68,502118,3/27/2021 3:00,31.243,
2,68,502118,3/27/2021 4:00,31.242,
2,68,502118,3/27/2021 5:00,31.242,
2,68,502118,3/27/2021 6:00,31.24,
2,68,502118,3/27/2021 7:00,31.242,
2,68,502118,3/27/2021 8:00,31.242,
2,68,502118,3/27/2021 9:00,31.24,
2,68,502118,3/27/2021 10:00,31.24,
2,68,502118,3/27/2021 11:00,31.242,
2,68,502118,3/27/2021 12:00,31.24,
2,68,502118,3/27/2021 13:00,31.238,
2,68,502118,3/27/2021 14:00,31.238,
2,68,502118,3/27/2021 15:00,31.237,
2,68,502118,3/27/2021 16:00,31.235,
2,68,502118,3/27/2021 17:00,31.232,
2,68,502118,3/27/2021 18:00,31.227,
2,68,502118,3/27/2021 19:00,31.224,
2,68,502118,3/27/2021 20:00,31.219,
2,68,502118,3/27/2021 21:00,31.216,
2,68,502118,3/27/2021 22:00,31.207,
2,68,502118,3/27/2021 23:00,31.2,
2,68,502118,3/28/2021 0:00,31.197,
2,68,502118,3/28/2021 1:00,31.189,
2,68,502118,3/28/2021 2:00,31.186,
2,68,502118,3/28/2021 3:00,31.181,
2,68,502118,3/28/2021 4:00,31.176,
2,68,502118,3/28/2021 5:00,31.172,
2,68,502118,3/28/2021 6:00,31.167,
2,68,502118,3/28/2021 7:00,31.162,
2,68,502118,3/28/2021 8:00,31.162,
2,68,502118,3/28/2021 9:00,31.156,
2,68,502118,3/28/2021 10:00,31.153,
2,68,502118,3/28/2021 11:00,31.149,
2,68,502118,3/28/2021 12:00,31.146,
2,68,502118,3/28/2021 13:00,31.145,
2,68,502118,3/28/2021 14:00,31.138,
2,68,502118,3/28/2021 15:00,31.135,
2,68,502118,3/28/2021 16:00,31.135,
2,68,502118,3/28/2021 17:00,31.132,
2,68,502118,3/28/2021 18:00,31.127,
2,68,502118,3/28/2021 19:00,31.124,
2,68,502118,3/28/2021 20:00,31.119,
2,68,502118,3/28/2021 21:00,31.115,
2,68,502118,3/28/2021 22:00,31.111,
2,68,502118,3/28/2021 23:00,31.108,
2,68,502118,3/29/2021 0:00,31.105,
2,68,502118,3/29/2021 1:00,31.1,
2,68,502118,3/29/2021 2:00,31.1,
2,68,502118,3/29/2021 3:00,31.095,
2,68,502118,3/29/2021 4:00,31.095,
2,68,502118,3/29/2021 5:00,31.094,
2,68,502118,3/29/2021 6:00,31.095,
2,68,502118,3/29/2021 7:00,31.094,
2,68,502118,3/29/2021 8:00,31.094,
2,68,502118,3/29/2021 9:00,31.092,
2,68,502118,3/29/2021 10:00,31.092,
2,68,502118,3/29/2021 11:00,31.092,
2,68,502118,3/29/2021 12:00,31.092,
2,68,502118,3/29/2021 13:00,31.092,
2,68,502118,3/29/2021 14:00,31.092,
2,68,502118,3/29/2021 15:00,31.091,
2,68,502118,3/29/2021 16:00,31.091,
2,68,502118,3/29/2021 17:00,31.088,
2,68,502118,3/29/2021 18:00,31.086,
2,68,502118,3/29/2021 19:00,31.084,
2,68,502118,3/29/2021 20:00,31.084,
2,68,502118,3/29/2021 21:00,31.081,
2,68,502118,3/29/2021 22:00,31.078,
2,68,502118,3/29/2021 23:00,31.076,
2,68,502118,3/30/2021 0:00,31.073,
2,68,502118,3/30/2021 1:00,31.072,
2,68,502118,3/30/2021 2:00,31.072,
2,68,502118,3/30/2021 3:00,31.07,
2,68,502118,3/30/2021 4:00,31.072,
2,68,502118,3/30/2021 5:00,31.072,
2,68,502118,3/30/2021 6:00,31.078,
2,68,502118,3/30/2021 7:00,31.081,
2,68,502118,3/30/2021 8:00,31.084,
2,68,502118,3/30/2021 9:00,31.086,
2,68,502118,3/30/2021 10:00,31.088,
2,68,502118,3/30/2021 11:00,31.091,
2,68,502118,3/30/2021 12:00,31.094,
2,68,502118,3/30/2021 13:00,31.099,
2,68,502118,3/30/2021 14:00,31.103,
2,68,502118,3/30/2021 15:00,31.107,
2,68,502118,3/30/2021 16:00,31.11,
2,68,502118,3/30/2021 17:00,31.11,
2,68,502118,3/30/2021 18:00,31.113,
2,68,502118,3/30/2021 19:00,31.113,
2,68,502118,3/30/2021 20:00,31.115,
2,68,502118,3/30/2021 21:00,31.121,
2,68,502118,3/30/2021 22:00,31.122,
2,68,502118,3/30/2021 23:00,31.122,
2,68,502118,3/31/2021 0:00,31.124,
2,68,502118,3/31/2021 1:00,31.126,
2,68,502118,3/31/2021 2:00,31.127,
2,68,502118,3/31/2021 3:00,31.13,
2,68,502118,3/31/2021 4:00,31.132,
2,68,502118,3/31/2021 5:00,31.135,
2,68,502118,3/31/2021 6:00,31.138,
2,68,502118,3/31/2021 7:00,31.138,
2,68,502118,3/31/2021 8:00,31.143,
2,68,502118,3/31/2021 9:00,31.143,
2,68,502118,3/31/2021 10:00,31.148,
2,68,502118,3/31/2021 11:00,31.149,
2,68,502118,3/31/2021 12:00,31.154,
2,68,502118,3/31/2021 13:00,31.159,
2,68,502118,3/31/2021 14:00,31.156,
2,68,502118,3/31/2021 15:00,31.162,
2,68,502118,3/31/2021 16:00,31.161,
2,68,502118,3/31/2021 17:00,31.162,
2,68,502118,3/31/2021 18:00,31.162,
2,68,502118,3/31/2021 19:00,31.165,
2,68,502118,3/31/2021 20:00,31.165,
2,68,502118,3/31/2021 21:00,31.164,
2,68,502118,3/31/2021 22:00,31.164,
2,68,502118,3/31/2021 23:00,31.164,
2,68,502118,4/1/2021 0:00,31.165,
2,68,502118,4/1/2021 1:00,31.165,
2,68,502118,4/1/2021 2:00,31.165,
2,68,502118,4/1/2021 3:00,31.165,
2,68,502118,4/1/2021 4:00,31.165,
2,68,502118,4/1/2021 5:00,31.164,
2,68,502118,4/1/2021 6:00,31.164,
2,68,502118,4/1/2021 7:00,31.162,
2,68,502118,4/1/2021 8:00,31.162,
2,68,502118,4/1/2021 9:00,31.164,
2,68,502118,4/1/2021 10:00,31.165,
2,68,502118,4/1/2021 11:00,31.165,
2,68,502118,4/1/2021 12:00,31.164,
2,68,502118,4/1/2021 13:00,31.169,
2,68,502118,4/1/2021 14:00,31.169,
2,68,502118,4/1/2021 15:00,31.17,
2,68,502118,4/1/2021 16:00,31.172,
2,68,502118,4/1/2021 17:00,31.173,
2,68,502118,4/1/2021 18:00,31.173,
2,68,502118,4/1/2021 19:00,31.176,
2,68,502118,4/1/2021 20:00,31.18,
2,68,502118,4/1/2021 21:00,31.178,
2,68,502118,4/1/2021 22:00,31.18,
2,68,502118,4/1/2021 23:00,31.183,
2,68,502118,4/2/2021 0:00,31.184,
2,68,502118,4/2/2021 1:00,31.186,
2,68,502118,4/2/2021 2:00,31.186,
2,68,502118,4/2/2021 3:00,31.189,
2,68,502118,4/2/2021 4:00,31.189,
2,68,502118,4/2/2021 5:00,31.191,
2,68,502118,4/2/2021 6:00,31.196,
2,68,502118,4/2/2021 7:00,31.199,
2,68,502118,4/2/2021 8:00,31.197,
2,68,502118,4/2/2021 9:00,31.2,
2,68,502118,4/2/2021 10:00,31.202,
2,68,502118,4/2/2021 11:00,31.207,
2,68,502118,4/2/2021 12:00,31.208,
2,68,502118,4/2/2021 13:00,31.215,
2,68,502118,4/2/2021 14:00,31.216,
2,68,502118,4/2/2021 15:00,31.219,
2,68,502118,4/2/2021 16:00,31.221,
2,68,502118,4/2/2021 17:00,31.226,
2,68,502118,4/2/2021 18:00,31.229,
2,68,502118,4/2/2021 19:00,31.234,
2,68,502118,4/2/2021 20:00,31.237,
2,68,502118,4/2/2021 21:00,31.238,
2,68,502118,4/2/2021 22:00,31.245,
2,68,502118,4/2/2021 23:00,31.248,
2,68,502118,4/3/2021 0:00,31.253,
2,68,502118,4/3/2021 1:00,31.253,
2,68,502118,4/3/2021 2:00,31.258,
2,68,502118,4/3/2021 3:00,31.259,
2,68,502118,4/3/2021 4:00,31.264,
2,68,502118,4/3/2021 5:00,31.272,
2,68,502118,4/3/2021 6:00,31.273,
2,68,502118,4/3/2021 7:00,31.275,
2,68,502118,4/3/2021 8:00,31.28,
2,68,502118,4/3/2021 9:00,31.281,
2,68,502118,4/3/2021 10:00,31.285,
2,68,502118,4/3/2021 11:00,31.288,
2,68,502118,4/3/2021 12:00,31.294,
2,68,502118,4/3/2021 13:00,31.297,
2,68,502118,4/3/2021 14:00,31.302,
2,68,502118,4/3/2021 15:00,31.307,
2,68,502118,4/3/2021 16:00,31.307,
2,68,502118,4/3/2021 17:00,31.312,
2,68,502118,4/3/2021 18:00,31.313,
2,68,502118,4/3/2021 19:00,31.32,
2,68,502118,4/3/2021 20:00,31.323,
2,68,502118,4/3/2021 21:00,31.328,
2,68,502118,4/3/2021 22:00,31.332,
2,68,502118,4/3/2021 23:00,31.332,
2,68,502118,4/4/2021 0:00,31.337,
2,68,502118,4/4/2021 1:00,31.342,
2,68,502118,4/4/2021 2:00,31.347,
2,68,502118,4/4/2021 3:00,31.348,
2,68,502118,4/4/2021 4:00,31.353,
2,68,502118,4/4/2021 5:00,31.358,
2,68,502118,4/4/2021 6:00,31.363,
2,68,502118,4/4/2021 7:00,31.369,
2,68,502118,4/4/2021 8:00,31.371,
2,68,502118,4/4/2021 9:00,31.374,
2,68,502118,4/4/2021 10:00,31.378,
2,68,502118,4/4/2021 11:00,31.383,
2,68,502118,4/4/2021 12:00,31.386,
2,68,502118,4/4/2021 13:00,31.391,
2,68,502118,4/4/2021 14:00,31.396,
2,68,502118,4/4/2021 15:00,31.399,
2,68,502118,4/4/2021 16:00,31.404,
2,68,502118,4/4/2021 17:00,31.409,
2,68,502118,4/4/2021 18:00,31.41,
2,68,502118,4/4/2021 19:00,31.417,
2,68,502118,4/4/2021 20:00,31.42,
2,68,502118,4/4/2021 21:00,31.426,
2,68,502118,4/4/2021 22:00,31.429,
2,68,502118,4/4/2021 23:00,31.436,
2,68,502118,4/5/2021 0:00,31.439,
2,68,502118,4/5/2021 1:00,31.447,
2,68,502118,4/5/2021 2:00,31.445,
2,68,502118,4/5/2021 3:00,31.453,
2,68,502118,4/5/2021 4:00,31.458,
2,68,502118,4/5/2021 5:00,31.463,
2,68,502118,4/5/2021 6:00,31.466,
2,68,502118,4/5/2021 7:00,31.472,
2,68,502118,4/5/2021 8:00,31.476,
2,68,502118,4/5/2021 9:00,31.48,
2,68,502118,4/5/2021 10:00,31.487,
2,68,502118,4/5/2021 11:00,31.492,
2,68,502118,4/5/2021 12:00,31.5,
2,68,502118,4/5/2021 13:00,31.504,
2,68,502118,4/5/2021 14:00,31.509,
2,68,502118,4/5/2021 15:00,31.512,
2,68,502118,4/5/2021 16:00,31.517,
2,68,502118,4/5/2021 17:00,31.523,
2,68,502118,4/5/2021 18:00,31.531,
2,68,502118,4/5/2021 19:00,31.538,
2,68,502118,4/5/2021 20:00,31.543,
2,68,502118,4/5/2021 21:00,31.551,
2,68,502118,4/5/2021 22:00,31.557,
2,68,502118,4/5/2021 23:00,31.559,
